Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BB,Company 269,Rating agency 3,1/26/2016,Capital Goods,1.90533118,1.249475185,0.3701491,57.95695503,0.022433837,0.035372464,0.179444149,0.046525671,0.026165479,0.052315552,0.057102724,1.164390442,8.736932344,1.174551388,0.536749465,0.363856181,0.854877144,2.370747428,2.20424745,2.151116206,0.035584716,9.184743305,2.796866016,0.083506039,9.626816833
BB,Company 269,Rating agency 3,1/26/2016,Capital Goods,1.90533118,1.249475185,0.3701491,57.95695503,0.022433837,0.035372464,0.179444149,0.046525671,0.026165479,0.052315552,0.057102724,1.164390442,8.736932344,1.174551388,0.536749465,0.363856181,0.854877144,2.370747428,2.20424745,2.151116206,0.035584716,9.184743305,2.796866016,0.083506039,9.626816833
BB,Company 507,Rating agency 4,1/26/2016,Health Care,0.996824391,0.529014075,0.480578495,0,0.015604498,0.030470209,0.923125522,0.03125896,0.048443966,0.186050158,0.163425075,3.08593912,44.04932062,2.420247703,0.707826269,0.48896638,0.774059466,4.296189754,,3.430923374,0.030717384,3.849578148,5.486306761,0.028880081,1.67290866
B,Company 225,Rating agency 4,1/27/2016,Basic Industries,1.74892389,0.218380574,0.052416318,15.78928326,-0.769488311,-0.88323758,-0.793911832,-0.845059473,-0.261445094,-0.330534365,,0.339191501,0.579977086,4.950433218,0.837671975,0.138824102,-0.981674136,-2.871393612,,5.945023909,-0.883963607,-2.522799641,2.986127452,0.204075978,8.506525821
BB,Company 163,Rating agency 3,1/27/2016,Technology,1.539710687,0.838275026,0.502755976,44.93233449,0.059153947,0.062255559,0.338231186,0.074827373,0.053169928,0.084012417,0.127372632,0.90873491,2.741620878,1.412503252,0.582694725,0.049053345,0.425395586,0.473364384,1.478575403,2.419097694,0.062733745,6.873307613,1.114241815,0.13459707,6.87240365
BB,Company 163,Rating agency 3,1/27/2016,Technology,1.539710687,0.838275026,0.502755976,44.93233449,0.059153947,0.062255559,0.338231186,0.074827373,0.053169928,0.084012417,0.127372632,0.90873491,2.741620878,1.412503252,0.582694725,0.049053345,0.425395586,0.473364384,1.478575403,2.419097694,0.062733745,6.873307613,1.114241815,0.13459707,6.87240365
BBB,Company 447,Rating agency 4,1/27/2016,Finance,0.737496033,0.743361588,0.222774083,54.94006331,0.111031961,0.152771799,0.995317601,0.152664303,0.024392575,0.036829307,0.07488313,0.219811407,49.47449101,2.014233469,0.663421341,0.257943139,0.910131543,18.69260381,,3.03095341,0.152173053,9.30796761,20.57448036,0.064700545,0
CCC,Company 192,Rating agency 4,1/27/2016,Transportation,1.742602,1.699635409,0.578884285,39.39756997,0.020206946,0.031492646,0.117615173,0.033233899,0.054294524,0.118760062,0.108526457,2.717851646,9.437779728,1.002589768,0.503317948,0.366168283,0.514782129,2.483037776,6.364290066,2.022537975,0.031456393,6.565021503,4.814478144,0.048268241,13.56247206
B,Company 446,Rating agency 3,1/28/2016,Consumer Services,3.635447806,3.383753418,2.973657394,27.76099136,0.01220149,0.031589192,0.571111117,0.132232461,0.007454371,0.02121929,,0.6089932,1.125908547,-54.47812439,1.011197287,0.620505471,0.57239551,1.06554112,,,0.031751474,11.63489829,1.870069189,0.207398876,14.08363856
BBB,Company 186,Rating agency 3,1/29/2016,Energy,1.158832393,0.671957484,0.375987791,27.78867615,-0.119795745,-0.105831761,0.293088654,0.040797065,-0.050651454,-0.026753089,,0.422557209,0.588635419,1.966775779,0.655416053,-0.128220141,-0.306520225,-86.4302041,,2.970157598,-0.055028667,12.13465692,281.6970775,0.224766581,4.754869198
A,Company 113,Rating agency 3,2/1/2016,Energy,1.384287146,1.074565214,0.175258925,107.4842673,-0.127480212,-0.084989195,0.228051681,-0.041709531,-0.0671368,0.034985783,,0.525252347,1.072956709,1.171940324,0.540495645,-0.498229459,0.07655381,0.24703085,,2.175432265,0.052274318,10.91752236,3.174279018,0.1585092,3.791167084
A,Company 57,Rating agency 3,2/1/2016,Basic Industries,1.524717841,1.331296597,0.926601355,39.48097554,-0.02486637,0.003677846,0.199676992,0.100965063,-0.009509426,0.010666755,,0.381118366,0.573378491,1.272457117,0.51981205,7.774060592,0.63212274,5.457705979,,2.448245206,0.025142191,11.22071012,8.561229938,0.352635889,4.036714152
BBB,Company 107,Rating agency 2,2/1/2016,Consumer Services,5.540717548,1.419093544,1.111990778,16.80201419,0.115015188,0.172070919,0.592492141,0.207658097,0.094127672,0.164610635,0.172196286,0.814273389,4.771510027,0.821795274,0.448562428,0.340235779,0.596056292,2.821564257,,1.84432579,0.173147518,11.11953446,4.80028771,0.143371328,5.415798254
BB,Company 544,Rating agency 3,2/3/2016,Consumer Non-Durables,2.025723456,1.286724118,0.560527227,27.50112956,0.038930637,0.050941002,0.248805492,0.077553948,0.035260565,0.055211007,0.122425661,0.901348462,2.190835492,2.490878614,0.710578332,0.575902592,0.163488599,0.597586536,,,0.050992191,9.539006523,3.650659643,0.084499519,4.736924368
BBB,Company 386,Rating agency 3,2/3/2016,Technology,1.467140982,1.030165544,0.46193487,7.960918386,0.087746666,0.169755829,0.96746565,0.177267613,0.073879777,0.220831879,0.157091237,0.840956977,6.177195593,1.140884285,0.532129907,0.417023636,0.906145371,4.862645465,6.030267739,2.110824875,0.169022626,24.78001916,5.375205763,0.358821494,0.733874724
C,Company 150,Rating agency 4,2/3/2016,Basic Industries,1.696950714,0.568022405,0.485944567,7.236807434,-0.371987974,0.156421384,0.11837987,0.075341537,-0.353874353,0.201351875,0.376468275,0.943639903,1.918489018,-2.073131009,1.946989913,0.535880911,-1.141960844,-0.278469892,1.894912663,-1.086577254,0.156610559,9.709819164,0.248603072,0.018647952,16.62057394
C,Company 150,Rating agency 4,2/3/2016,Basic Industries,1.696950714,0.568022405,0.485944567,7.236807434,-0.371987974,0.156421384,0.11837987,0.075341537,-0.353874353,0.201351875,0.376468275,0.943639903,1.918489018,-2.073131009,1.946989913,0.535880911,-1.141960844,-0.278469892,1.894912663,-1.086577254,0.156610559,9.709819164,0.248603072,0.018647952,16.62057394
CCC,Company 305,Rating agency 4,2/3/2016,Energy,0.76682639,0.365413203,0.000917891,40.57599716,-1.305316327,-1.680770553,0.541601103,-1.495294266,-0.206813783,-0.263183116,,0.160843594,0.167101825,1.278423793,0.556539854,0.231317683,0.055725188,0.185106288,0.001478683,2.276380357,-1.566703272,-3.642939827,3.26107673,0.623870085,1.496803609
B,Company 298,Rating agency 3,2/4/2016,Public Utilities,1.051421993,0.845319605,0.160596033,-808.089918,-0.253760902,0.478953345,-7.655297205,-0.684044647,0.004394214,-0.008988424,0.039945195,-0.017468698,-0.02378218,8.042769027,0.887888131,-0.352215435,0.211332367,4.080164494,4.281478214,9.117038585,0.482971251,8.212537013,19.23692228,-4.419469996,0.763963555
B,Company 298,Rating agency 3,2/4/2016,Public Utilities,1.051421993,0.845319605,0.160596033,-808.089918,-0.253760902,0.478953345,-7.655297205,-0.684044647,0.004394214,-0.008988424,0.039945195,-0.017468698,-0.02378218,8.042769027,0.887888131,-0.352215435,0.211332367,4.080164494,4.281478214,9.117038585,0.482971251,8.212537013,19.23692228,-4.419469996,0.763963555
BBB,Company 577,Rating agency 2,2/4/2016,Technology,1.339108516,0.735396596,0.665369991,0,0.100489827,0.115030949,1.000697845,0.129864052,0.049298358,0.114789354,0.119563175,0.492485431,6.873727437,1.406648014,0.583749217,0.121064283,0.87992945,0.97656496,,2.40362847,0.131491303,13.99928562,1.115981603,0.200432215,0
BBB,Company 577,Rating agency 2,2/4/2016,Technology,1.339108516,0.735396596,0.665369991,0,0.100489827,0.115030949,1.000697845,0.129864052,0.049298358,0.114789354,0.119563175,0.492485431,6.873727437,1.406648014,0.583749217,0.121064283,0.87992945,0.97656496,,2.40362847,0.131491303,13.99928562,1.115981603,0.200432215,0
B,Company 252,Rating agency 3,2/8/2016,Energy,0.968710671,0.521384489,0.009009542,17.07833948,-0.033191999,-0.039488992,0.141731291,0.017958377,-0.047034311,-0.072158422,,1.424485607,2.442209573,3.869165043,0.791235356,0.170711574,0.099526438,0.49448637,,4.873512048,-0.039488435,11.47288122,5.102872124,0.089893033,11.36298071
B,Company 252,Rating agency 3,2/8/2016,Energy,0.968710671,0.521384489,0.009009542,17.07833948,-0.033191999,-0.039488992,0.141731291,0.017958377,-0.047034311,-0.072158422,,1.424485607,2.442209573,3.869165043,0.791235356,0.170711574,0.099526438,0.49448637,,4.873512048,-0.039488435,11.47288122,5.102872124,0.089893033,11.36298071
B,Company 498,Rating agency 3,2/8/2016,Consumer Services,1.307374168,0.832465686,0.002223306,49.10100813,0.04162422,0.067006795,1.005980374,0.124338192,0.01861185,0.031996577,0.053279377,0.44673174,2.517589731,1.828686613,0.646050293,0.376727225,0.999073155,0.001429036,3.82E-06,2.868630835,0.067646634,1936.098945,0.001429564,0.137018836,0
BBB,Company 156,Rating agency 4,2/8/2016,Consumer Services,1.638250026,1.121188392,0.445882516,53.1535849,0.073944444,0.101759283,0.42198488,0.173933648,0.067329603,0.11483279,6.057482962,0.900799024,9.273080899,88.64733164,0.981590498,0.26245556,0.866749966,2.325974391,2.076772204,88.43985665,0.100324292,17.28340296,2.693895292,0.124555386,6.827972048
B,Company 319,Rating agency 3,2/9/2016,Energy,0.934539931,0.3606585,0.121737955,19.15382001,-2.142902441,-2.591377121,1.004504743,-2.581096934,-0.601543583,-0.821181312,,0.276696963,0.311816166,1.330029773,0.575136224,0.178842973,1.000496906,2.56611872,,2.316041638,-2.627644669,-2.057934088,2.575067493,0.663184189,0
B,Company 237,Rating agency 3,2/9/2016,Energy,1.708033513,1.664592807,5.98E-05,31.56205503,-0.289581705,-0.465104654,0.995957429,-0.372267534,-0.080138423,-0.136459216,,0.275491709,0.312916595,2.033706534,0.664652075,0.37946009,1.007716324,14.47942775,5.379647035,3.062889345,-0.459826688,3.304990774,14.34793066,0.626811798,0
BB,Company 51,Rating agency 3,2/9/2016,Energy,0.931691883,0.659860445,0.007599935,29.17104842,-3.462093441,-5.072961129,0.995527218,-5.057325736,-0.736264286,-1.134229452,,0.210359642,0.236129021,3.757471752,0.789840377,0.306786689,1.004209197,2.45675199,0.417787981,4.703510781,-5.039970285,-0.668272277,2.501815489,0.683107501,0
BB,Company 51,Rating agency 3,2/9/2016,Energy,0.931691883,0.659860445,0.007599935,29.17104842,-3.462093441,-5.072961129,0.995527218,-5.057325736,-0.736264286,-1.134229452,,0.210359642,0.236129021,3.757471752,0.789840377,0.306786689,1.004209197,2.45675199,0.417787981,4.703510781,-5.039970285,-0.668272277,2.501815489,0.683107501,0
BB,Company 370,Rating agency 3,2/9/2016,Energy,1.449652575,1.246826515,0.581660379,164.9444115,-0.242331458,-0.390895235,-0.009643863,-0.607604562,-0.01766057,-0.031005204,,0.074151252,0.084147444,1.142532838,0.529990324,0.388520302,-1.559705742,-4.330137942,2.976750684,2.145861121,-0.394361679,8.094938951,2.711489506,0.772412705,1.796203869
BBB,Company 331,Rating agency 3,2/9/2016,Public Utilities,0.707853109,0.457454946,0.090837082,51.80951174,0.120203015,0.152100895,0.337659306,0.212024077,0.027699385,0.039384787,0.080691901,0.236770263,0.346725026,1.861791499,0.642316777,0.215895319,-0.302582337,-1.263898937,0.607917323,2.927103128,0.15335501,12.66492322,4.176979296,0.248079039,3.143723047
BBB,Company 331,Rating agency 3,2/9/2016,Public Utilities,0.707853109,0.457454946,0.090837082,51.80951174,0.120203015,0.152100895,0.337659306,0.212024077,0.027699385,0.039384787,0.080691901,0.236770263,0.346725026,1.861791499,0.642316777,0.215895319,-0.302582337,-1.263898937,0.607917323,2.927103128,0.15335501,12.66492322,4.176979296,0.248079039,3.143723047
CCC,Company 154,Rating agency 4,2/11/2016,Energy,0.886606028,0.838720992,0.026561302,58.808835,-1.082567477,-1.450385161,0.992239014,-1.452474114,-0.195546124,-0.278132447,,0.179648822,0.190163628,1.400666778,0.587802686,0.258430682,1.003102557,5.419781433,,2.38728513,-1.470602422,-6.392268893,5.363624794,0.511849571,0
AA,Company 512,Rating agency 4,2/12/2016,Technology,4.69027854,4.34017263,0.852962057,56.6409793,0.218781245,0.264158945,0.625539584,0.257696796,0.110705989,0.152060293,0.134877611,0.512840259,2.589085868,0.22742804,0.185450242,0.167428494,0.619610598,46.59271141,214.1471043,1.233149541,0.260308033,9.916129351,75.82898406,0.348767703,14.56834024
AA,Company 512,Rating agency 4,2/12/2016,Technology,4.69027854,4.34017263,0.852962057,56.6409793,0.218781245,0.264158945,0.625539584,0.257696796,0.110705989,0.152060293,0.134877611,0.512840259,2.589085868,0.22742804,0.185450242,0.167428494,0.619610598,46.59271141,214.1471043,1.233149541,0.260308033,9.916129351,75.82898406,0.348767703,14.56834024
B,Company 381,Rating agency 3,2/12/2016,Capital Goods,2.657399086,1.948858275,0.801266137,57.07087413,0.008542415,0.020233875,0.132953826,0.046037935,0.016316316,0.052409579,0.107155575,1.898884893,11.56956733,5.66255297,0.847986109,0.584509432,0.732525731,1.385683869,3.162535634,6.639059101,0.020352951,4.108252504,1.893126661,0.067178778,10.74245917
A,Company 3,Rating agency 4,2/16/2016,Capital Goods,1.100667687,0.858096477,0.294135387,76.88815882,0.122951022,0.170790322,0.304852598,0.169138661,0.097488698,0.214678516,0.260860964,0.783998536,6.604121058,1.692170013,0.626182351,0.266603898,0.807892195,5.661121363,,2.708568743,0.169052211,10.31325598,6.962400415,0.140946588,4.773431429
A,Company 187,Rating agency 4,2/17/2016,Consumer Services,0.675783232,0.512816056,0.126565675,33.69067862,0.109027042,0.179181556,1.000705138,0.21645727,0.04880752,0.089913694,0.156473562,0.451170462,2.2012689,2.169076715,0.687880287,0.371814224,0.478915179,3.580421293,,3.202693209,0.17874366,6.699729327,7.610042775,0.250582554,0
BB,Company 339,Rating agency 2,2/17/2016,Consumer Services,0.575653497,0.235199716,0.093385055,67.40594519,0.542179496,-0.187549383,0.31658127,0.029112346,0.028095576,0.001620262,0.095192722,0.051782241,0.216374277,2.365231319,0.702079181,-0.284821249,22.17650566,1.062178798,,3.354590923,0.02912476,17.81105788,0.047724387,0.065557723,1.186122051
BBB,Company 527,Rating agency 3,2/17/2016,Capital Goods,1.797852504,1.532436949,0.697993201,55.72335119,0.057780812,0.08982284,0.381290716,0.109835353,0.067233233,0.132350024,0.270499465,1.160883369,3.865144378,3.020735835,0.755858169,0.360643462,0.769179182,13.48693042,18.70601535,,0.090442676,6.861208183,17.37789235,0.117434082,13.74466214
BBB,Company 542,Rating agency 3,2/17/2016,Technology,1.356799057,1.230987639,0.751208511,29.28573045,0.192099311,0.203070437,0.678295141,0.20943592,0.142214377,0.273430295,0.28906708,0.7300139,9.758363538,1.022049061,0.505017455,0.053880702,1.006879134,3.415534526,9.7530172,2.025124019,0.204615879,14.17994603,3.42722768,0.234408868,21.21164448
AA,Company 587,Rating agency 1,2/18/2016,Consumer Services,0.861030583,0.726506187,0.282857093,98.72219695,0.081294502,0.126079786,0.606805196,0.132757385,0.081311672,0.318341027,,1.001073692,19.72087446,-17.51717437,1.05036703,0.355880445,1.008022681,4.145136818,,-16.48723056,0.127032301,23.15969497,4.11222221,0.158931492,2.158951634
B,Company 141,Rating agency 4,2/18/2016,Energy,0.865742908,0.57932743,0.169037336,62.8798383,-0.747210351,-1.089456696,1.007725956,-1.071401362,-0.195902344,-0.336943634,,0.264190712,0.311383513,1.156051286,0.536136102,0.314239859,-1.156630306,-7.84987704,2.59770515,2.159697181,-1.082132949,-3.954434497,6.728737674,0.388546661,0
BB,Company 360,Rating agency 3,2/18/2016,Basic Industries,3.244620726,1.64715784,1.487568637,13.05260948,-0.322864077,-0.280132735,-0.123208152,-0.248254694,-0.128671038,-0.108242088,,0.392099044,0.660447094,0.986300846,0.490568227,-0.166664096,0.373479177,0.317018784,,1.981450203,-0.248474497,23.06409051,0.842313401,0.317100393,9.001246938
BB,Company 310,Rating agency 4,2/18/2016,Energy,3.457891531,2.869773836,2.218137785,39.8058147,0.053529554,0.051399452,0.09156736,0.196967177,0.024007775,0.040982907,0.049794868,0.442698218,0.604079559,1.070990684,0.524433968,-0.040068824,-0.163135501,-0.314231586,,2.101723431,0.085233747,4.446836147,1.941824967,0.128703596,6.151336834
BBB,Company 203,Rating agency 4,2/18/2016,Public Utilities,1.148896772,0.947565852,0.255702338,4.296349344,-0.215858747,-0.395767617,0.999571395,-0.345746175,-0.056311036,-0.111990057,,0.263623638,0.330274128,2.313976513,0.702685431,0.455806966,-0.191132078,-1.946171172,,3.293071299,-0.39706287,-23.29070619,10.09692767,0.480505564,0
BBB,Company 203,Rating agency 4,2/18/2016,Public Utilities,1.148896772,0.947565852,0.255702338,4.296349344,-0.215858747,-0.395767617,0.999571395,-0.345746175,-0.056311036,-0.111990057,,0.263623638,0.330274128,2.313976513,0.702685431,0.455806966,-0.191132078,-1.946171172,,3.293071299,-0.39706287,-23.29070619,10.09692767,0.480505564,0
BBB,Company 90,Rating agency 2,2/18/2016,Health Care,4.422232901,3.938076471,0.480781639,50.27205337,0.319568204,0.364898132,0.7992444,0.387955152,0.09675978,0.126466831,0.246417454,0.304389388,4.398676344,1.562137198,0.607480722,0.131529178,0.92611989,11.12483335,,2.565577266,0.369100684,13.45446134,11.95424858,0.415091621,4.365203801
BB,Company 382,Rating agency 4,2/23/2016,Consumer Non-Durables,2.440815214,1.497106388,1.061883949,42.40764496,-0.113411843,-0.188152448,0.485008019,-0.18780523,-0.054746414,-0.106969642,,0.483061797,5.051029435,1.661776826,0.620426983,0.356999109,0.330832753,0.801061015,11.4474949,2.689204599,-0.190271984,-18.08086468,2.37895203,0.061581644,5.218849333
BB,Company 382,Rating agency 4,2/23/2016,Consumer Non-Durables,2.440815214,1.497106388,1.061883949,42.40764496,-0.113411843,-0.188152448,0.485008019,-0.18780523,-0.054746414,-0.106969642,,0.483061797,5.051029435,1.661776826,0.620426983,0.356999109,0.330832753,0.801061015,11.4474949,2.689204599,-0.190271984,-18.08086468,2.37895203,0.061581644,5.218849333
BB,Company 420,Rating agency 4,2/24/2016,Technology,2.989444229,1.887263421,1.142549809,43.03065057,0.015815928,0.01282224,0.338008487,0.015813435,0.01331576,0.013340892,0.023669804,0.836392434,2.972464635,0.763223849,0.427091632,0.234118675,1.000819146,0.939905109,2.37561419,,0.013005806,5.190020284,0.951253285,0.122606662,8.715910379
BB,Company 460,Rating agency 3,2/24/2016,Capital Goods,2.33264838,0.843509265,0.161258625,39.71299873,0.016932289,0.026393365,0.237008169,0.049820349,0.019956586,0.03845843,0.079016356,1.154862624,5.346401577,2.993869124,0.749868039,0.357692658,0.033046851,0.055984078,1.175465379,4.057188164,0.026451927,8.779937081,1.704208391,0.037524337,7.70091171
B,Company 403,Rating agency 3,2/25/2016,Consumer Services,1.533190256,0.66065808,0.516608116,0,0.018029752,0.021008835,0.322945308,0.045554305,0.012006258,0.021189319,0.055005322,0.661065022,39.40609327,3.606563854,0.788750224,0.135425672,1.117615796,-1.985613889,,4.615931958,0.020899105,10.20060692,-1.770685187,-0.110406346,17.98190145
B,Company 403,Rating agency 3,2/25/2016,Consumer Services,1.533190256,0.66065808,0.516608116,0,0.018029752,0.021008835,0.322945308,0.045554305,0.012006258,0.021189319,0.055005322,0.661065022,39.40609327,3.606563854,0.788750224,0.135425672,1.117615796,-1.985613889,,4.615931958,0.020899105,10.20060692,-1.770685187,-0.110406346,17.98190145
BB,Company 561,Rating agency 3,2/25/2016,Capital Goods,3.45833482,2.183157439,0.858949327,64.27499957,0.037986372,0.073256675,0.252699056,0.088787139,0.030830815,0.068051658,0.048447617,0.803837282,10.89749022,0.560721791,0.356831776,0.48243311,0.723258005,1.760301451,4.78143793,1.556396514,0.073801798,11.36637203,2.40562316,0.073829498,11.5449458
BB,Company 561,Rating agency 3,2/25/2016,Capital Goods,3.45833482,2.183157439,0.858949327,64.27499957,0.037986372,0.073256675,0.252699056,0.088787139,0.030830815,0.068051658,0.048447617,0.803837282,10.89749022,0.560721791,0.356831776,0.48243311,0.723258005,1.760301451,4.78143793,1.556396514,0.073801798,11.36637203,2.40562316,0.073829498,11.5449458
BB,Company 536,Rating agency 4,2/25/2016,Public Utilities,2.560989388,1.804587489,0.710466588,16.27052171,0.020005098,0.02941263,0.088364838,0.039397975,0.073155043,0.1979403,0.187597737,3.621369548,13.99412516,1.615365543,0.615472136,0.329872362,0.778806961,2.21772482,,2.631103353,0.044918463,3.473978574,2.870653246,0.041984686,41.60411267
BB,Company 114,Rating agency 4,2/26/2016,Basic Industries,36.60825794,3.320723871,2.979958965,5.992474335,0.084751634,0.12734004,0.039383409,0.126894678,0.055820755,0.08687025,0.142602705,0.655033463,82.12115648,1.565696476,0.613179082,0.321126011,0.99916763,-2.063677452,5.608081034,2.539643241,0.128906347,7.129479879,-2.061892934,-0.044333498,144.6572865
BB,Company 442,Rating agency 3,2/26/2016,Consumer Durables,1.12736648,0.749882317,0.212980418,44.24809498,0.102826202,0.063281613,0.395339751,0.098743994,0.122260174,0.102556878,1.122605656,1.189579842,8.646336475,8.103073398,0.880157675,-0.629570975,0.726719073,2750391.057,2526937.794,9.08516748,0.0639664,0.266023949,3867437.071,0.073798317,7.087874105
B,Company 83,Rating agency 4,2/29/2016,Energy,1.446815485,1.178159612,0.592025611,54.27350942,0.153627916,0.220781017,1.009648921,0.27506295,0.039555545,0.061798025,0.076652683,0.258552075,0.291606333,0.92618781,0.479863695,0.215680196,1.008399228,7.347949017,2.123782775,1.928743021,0.220693083,3.745088309,7.302785564,0.527479334,0
BBB,Company 409,Rating agency 4,2/29/2016,Consumer Services,1.022857139,0.525017186,0.410874614,0,0.02875316,0.044580285,1.000047414,0.044730634,0.016427275,0.0296414,0.031110492,0.57513375,1.067572106,0.899827489,0.471463613,0.358954712,0.496600157,1.868289651,,1.897367273,0.04518485,12.46207246,3.776522277,0.125460607,0
B,Company 304,Rating agency 3,3/1/2016,Consumer Services,3.131508958,0.115511744,0.116397983,0,0.058253028,0.090624027,0.392912964,0.098526202,0.075350834,0.131452868,0.135968924,1.279388624,10.25071459,0.810346106,0.448955329,0.340026756,0.676023255,1.178194338,0.284056027,1.822100093,0.090298939,10.19931169,1.724666956,0.074098434,10.46201102
CC,Company 335,Rating agency 3,3/1/2016,Energy,1.915290233,1.00594407,0.812446365,32.93661882,-0.112908724,-0.095344551,0.85253339,-0.45042648,-0.057798149,-0.062503628,,0.506209004,3.078673464,2.895629943,0.745402807,-0.193322498,2.16868695,-3.251506699,7.744073104,3.898783226,-0.094756979,-4.539890044,-1.513652745,-0.074492121,1.127887022
CC,Company 335,Rating agency 3,3/1/2016,Energy,1.915290233,1.00594407,0.812446365,32.93661882,-0.112908724,-0.095344551,0.85253339,-0.45042648,-0.057798149,-0.062503628,,0.506209004,3.078673464,2.895629943,0.745402807,-0.193322498,2.16868695,-3.251506699,7.744073104,3.898783226,-0.094756979,-4.539890044,-1.513652745,-0.074492121,1.127887022
BB,Company 426,Rating agency 3,3/2/2016,Consumer Services,1.254906194,0.375703731,0.374690427,0,0.042661749,0.066078085,0.298031542,0.065880849,0.092860704,0.235324785,0.189680224,2.203185567,20.3484487,1.043595823,0.509732778,0.357022064,0.672626772,2.847125523,5.430615456,2.072922494,0.065236564,5.38025116,4.23576196,0.052114885,7.940010834
B,Company 571,Rating agency 4,3/3/2016,Consumer Non-Durables,4.042213387,2.804895645,1.994061142,47.36439207,0.07446734,0.084492927,0.433679948,0.109605096,0.048479574,0.06165052,0.10018766,0.651668895,3.393454094,1.056641974,0.520747201,0.111056623,0.408759553,0.347986688,2.531831864,2.075926358,0.085438334,8.793502883,0.86883889,0.110917121,16.69496696
B,Company 571,Rating agency 4,3/3/2016,Consumer Non-Durables,4.042213387,2.804895645,1.994061142,47.36439207,0.07446734,0.084492927,0.433679948,0.109605096,0.048479574,0.06165052,0.10018766,0.651668895,3.393454094,1.056641974,0.520747201,0.111056623,0.408759553,0.347986688,2.531831864,2.075926358,0.085438334,8.793502883,0.86883889,0.110917121,16.69496696
BBB,Company 137,Rating agency 4,3/3/2016,Health Care,2.257467818,1.645203253,0.957310642,61.4195286,0.143774395,0.175382803,0.664961035,0.188057611,0.089187232,0.136260827,0.168331604,0.614581702,8.250777895,0.91331144,0.474433098,0.171525594,0.696512957,1.685546054,,1.924980656,0.174176353,16.66178117,2.371046156,0.090999741,8.176354191
B,Company 287,Rating agency 4,3/8/2016,Consumer Services,0.650866729,0.306384302,0.19312198,7.531951682,-0.0168495,-0.009304815,0.656479481,0.002143221,-0.041020087,-0.041783273,,2.423112091,3.661878174,0,0,-0.797489922,0.907110287,0.490770025,,4.42340328,-0.009275554,4.109922175,0.549718046,0.036959865,5.525908546
A,Company 89,Rating agency 4,3/9/2016,Consumer Non-Durables,0.86240332,1.114410223,0.331539217,0,0.205943459,0.316337682,0.438533129,0.329691036,0.159733496,0.317083529,1.824199663,0.783375786,12.84317036,10.39503918,0.905003139,0.352692311,0.959166184,2.842958291,,,0.317380633,15.17380537,2.964990225,0.227304515,19.25673502
B,Company 148,Rating agency 2,3/9/2016,Energy,0.554218622,0.487224007,0.021156198,38.4030635,-1.466256591,-2.083403373,0.470593771,-2.06796406,-0.558524839,-0.857357922,,0.388960698,0.414870631,2.558284213,0.710690568,0.303058154,0.324298646,1.326580315,0.046823931,3.546818903,-2.020047334,-1.544281199,4.100245542,0.506337454,3.207672383
BB,Company 534,Rating agency 3,3/9/2016,Health Care,3.202705361,2.263421101,0.772783521,0,-0.358526375,-0.35401879,0.775479401,-0.353941182,-0.121225464,-0.137562553,,0.335341503,2.473869744,0.41129178,0.290556611,-0.014143,2.298694222,-0.629485655,,,-0.353051287,-35.69044427,-0.272429174,-0.064679986,0.825906823
BB,Company 87,Rating agency 4,3/10/2016,Capital Goods,1.318767615,0.682569895,0.59140836,0,0.050139868,0.09657723,0.316968197,0.127422221,0.063005198,0.219224667,,1.25700903,7.018517748,-43.48681838,1.0190143,0.422509565,0.766520816,1.601935496,,-41.76002925,0.09699699,10.29029764,2.067227948,0.097347649,6.467729205
BB,Company 458,Rating agency 3,3/10/2016,Energy,1.765070613,1.561863944,0.032980357,7.362661467,0.237757856,0.394475296,0.997736408,0.4550144,0.06590107,0.116582327,0.15874022,0.278954927,0.369898568,1.38009284,0.585457631,0.366686828,-1.330072183,-4.857816464,3.786803603,2.384480923,0.39548265,4.88506027,3.636740807,0.2554849,0
BB,Company 458,Rating agency 3,3/10/2016,Energy,1.765070613,1.561863944,0.032980357,7.362661467,0.237757856,0.394475296,0.997736408,0.4550144,0.06590107,0.116582327,0.15874022,0.278954927,0.369898568,1.38009284,0.585457631,0.366686828,-1.330072183,-4.857816464,3.786803603,2.384480923,0.39548265,4.88506027,3.636740807,0.2554849,0
BBB,Company 316,Rating agency 4,3/10/2016,Finance,4.607677729,4.676174024,0.21889543,6.284960293,0.070420545,0.101725571,0.490147227,0.101357675,0.023333104,0.040046518,0.109470102,0.332161613,20.89285412,3.760900624,0.787826681,0.312000773,0.920542714,6.609470888,129.903119,4.677698456,0.101148249,4.372398205,7.104675215,0.122252228,16.26367005
